curr state net profit,temperature,mean threshold worse acceptance
0.000000,7500.000000,0.999162
5076.003906,210.335263,0.990072
15005.895508,134.094719,0.815369
3519.011475,106.663302,0.839814
11843.931641,92.056284,0.779771
13252.546875,82.792447,0.840575
473.800110,76.300537,0.859999
19674.802734,71.447572,0.673182
39803.347656,67.652146,0.679294
72268.531250,64.583210,0.477692
68078.148438,62.037426,0.596391
58908.500000,59.882471,0.538438
65114.226562,58.028216,0.769497
68531.523438,56.410969,0.722457
65357.628906,54.984325,0.509534
63806.863281,53.713602,0.481112
37193.765625,52.572304,0.405424
73888.750000,51.539807,0.592174
64070.492188,50.599793,0.566433
60128.347656,49.739163,0.020507
56258.980469,48.947268,0.550690
53067.820312,48.215350,0.661378
51087.621094,47.536135,0.536913
74368.265625,46.903526,0.675686
68610.703125,46.312365,0.404855
79221.914062,45.758262,0.639571
79221.914062,45.237449,0.000000
89652.601562,44.746673,0.563797
87771.382812,44.283112,0.659889
86523.820312,43.844299,0.640612
87771.382812,43.428071,0.000000
88288.445312,43.032520,0.517068
90949.906250,42.655958,0.455755
83685.070312,42.296884,0.496723
83685.070312,41.953957,0.749102
83685.070312,41.625978,0.508325
84906.953125,41.311868,0.692851
83685.070312,41.010654,0.743960
83685.070312,40.721458,0.742345
84906.953125,40.443482,0.000000
89652.601562,40.176002,0.415934
89652.601562,39.918358,0.226425
89652.601562,39.669945,0.000000
89652.601562,39.430211,0.000000
90949.906250,39.198649,0.719632
83685.070312,38.974793,0.473112
83685.070312,38.758212,0.216293
83685.070312,38.548510,0.729602
83685.070312,38.345320,0.000000
83685.070312,38.148302,0.727130
83685.070312,37.957140,0.725934
89652.601562,37.771542,0.000000
83685.070312,37.591235,0.205997
83685.070312,37.415963,0.000000
86523.820312,37.245491,0.716462
89652.601562,37.079594,0.593486
85152.453125,36.918067,0.248563
88529.609375,36.760714,0.050142
85152.453125,36.607353,0.636504
89652.601562,36.457812,0.211767
89652.601562,36.311929,0.000000
89652.601562,36.169554,0.000000
89652.601562,36.030542,0.698601
83685.070312,35.894759,0.451626
87031.664062,35.762077,0.435860
92668.398438,35.632376,0.370811
89957.351562,35.505542,0.422277
93200.414062,35.381467,0.414876
89652.601562,35.260048,0.366875
89652.601562,35.141189,0.000000
84906.953125,35.024799,0.181078
83685.070312,34.910788,0.596203
87031.664062,34.799075,0.383426
93200.414062,34.689580,0.360770
83685.070312,34.582227,0.418526
93992.875000,34.476946,0.000000
90949.906250,34.373668,0.519185
89652.601562,34.272328,0.685631
85152.453125,34.172863,0.268999
88529.609375,34.075214,0.000000
85152.453125,33.979324,0.418946
86387.960938,33.885140,0.259015
86387.960938,33.792608,0.425603
86387.960938,33.701679,0.000000
90949.906250,33.612306,0.374451
90949.906250,33.524443,0.404413
89652.601562,33.438046,0.679108
90949.906250,33.353072,0.000000
83685.070312,33.269483,0.422427
87031.664062,33.187238,0.000000
89957.351562,33.106301,0.364805
84906.953125,33.026636,0.468831
87031.664062,32.948209,0.690757
92668.398438,32.870986,0.000000
94534.593750,32.794936,0.000000
83685.070312,32.720028,0.388941
83685.070312,32.646232,0.000000
87031.664062,32.573520,0.000000
96308.335938,32.501864,0.000000
92668.398438,32.431239,0.616674
86523.820312,32.361618,0.150371
86523.820312,32.292977,0.415947
89652.601562,32.225292,0.393020
86523.820312,32.158540,0.378741
93200.414062,32.092698,0.000000
92668.398438,32.027746,0.244671
79122.109375,31.963663,0.009274
82656.078125,31.900428,0.156920
93200.414062,31.838023,0.846395
87031.664062,31.776427,0.240795
83685.070312,31.715624,0.348833
92668.398438,31.655595,0.664284
93200.414062,31.596323,0.000000
93200.414062,31.537793,0.325348
89652.601562,31.479987,0.262877
92668.398438,31.422890,0.383655
83685.070312,31.366488,0.403509
93200.414062,31.310765,0.000000
83685.070312,31.255707,0.380102
83685.070312,31.201302,0.403236
89652.601562,31.147534,0.659820
90949.906250,31.094392,0.000000
92668.398438,31.041862,0.479002
89652.601562,30.989933,0.378502
86523.820312,30.938592,0.513580
86523.820312,30.887828,0.000000
88288.445312,30.837630,0.582568
86523.820312,30.787986,0.513914
89652.601562,30.738887,0.397710
93200.414062,30.690321,0.488142
94534.593750,30.642279,0.000000
86523.820312,30.594750,0.432161
87771.382812,30.547726,0.321781
92668.398438,30.501197,0.000000
89957.351562,30.455154,0.397751
87031.664062,30.409587,0.382642
89652.601562,30.364490,0.311400
83685.070312,30.319852,0.140115
86523.820312,30.275666,0.000000
96308.335938,30.231925,0.000000
87031.664062,30.188619,0.210756
87031.664062,30.145742,0.000000
93200.414062,30.103287,0.000000
93200.414062,30.061245,0.486803
96308.335938,30.019610,0.000000
92668.398438,29.978376,0.386559
88271.843750,29.937535,0.068510
74103.296875,29.897081,0.221580
86387.960938,29.857007,0.000000
77108.265625,29.817308,0.398884
76295.617188,29.777976,0.365024
80199.265625,29.739007,0.692042
85152.453125,29.700395,0.330342
85152.453125,29.662133,0.000000
88021.242188,29.624216,0.000000
88021.242188,29.586639,0.507530
85152.453125,29.549396,0.571757
85152.453125,29.512483,0.000000
85152.453125,29.475894,0.657944
76645.343750,29.439624,0.309256
76645.343750,29.403668,0.467536
79232.632812,29.368022,0.854329
80199.265625,29.332680,0.417590
79232.632812,29.297639,0.315413
82898.929688,29.262894,0.000000
79470.023438,29.228441,0.372623
88529.609375,29.194274,0.000000
85152.453125,29.160391,0.314496
85152.453125,29.126786,0.142461
88529.609375,29.093457,0.373467
86387.960938,29.060399,0.272360
85152.453125,29.027607,0.653673
85152.453125,28.995079,0.000000
85933.007812,28.962811,0.408386
88529.609375,28.930799,0.365277
77108.265625,28.899039,0.199861
74103.296875,28.867528,0.442602
84919.687500,28.836263,0.151401
88529.609375,28.805240,0.363677
85152.453125,28.774456,0.357802
85933.007812,28.743908,0.405592
85152.453125,28.713593,0.308848
85152.453125,28.683506,0.000000
85152.453125,28.653647,0.650031
85152.453125,28.624010,0.000000
81797.828125,28.594595,0.133960
75199.460938,28.565397,0.271279
74103.296875,28.536413,0.464187
72418.703125,28.507642,0.048557
72418.703125,28.479080,0.194181
81988.593750,28.450725,0.000000
81988.593750,28.422573,0.661402
84025.703125,28.394624,0.661131
88529.609375,28.366873,0.681239
82656.078125,28.339318,0.126115
80199.265625,28.311958,0.263938
88529.609375,28.284789,0.000000
85152.453125,28.257810,0.413482
85152.453125,28.231017,0.123078
80199.265625,28.204409,0.052299
79363.218750,28.177984,0.334229
86387.960938,28.151739,0.539594
85152.453125,28.125672,0.644764
88529.609375,28.099780,0.000000
85933.007812,28.074063,0.396898
85933.007812,28.048518,0.000000
85152.453125,28.023142,0.291597
86387.960938,27.997934,0.000000
88021.242188,27.972893,0.358926
86387.960938,27.948015,0.429848
88529.609375,27.923299,0.642705
92668.398438,27.898743,0.735042
92668.398438,27.874346,0.271255
89652.601562,27.850105,0.309494
84906.953125,27.826020,0.117335
83685.070312,27.802087,0.644608
96308.335938,27.778306,0.627115
92668.398438,27.754674,0.269725
86523.820312,27.731191,0.109275
83685.070312,27.707854,0.359275
83685.070312,27.684661,0.000000
89652.601562,27.661612,0.000000
89282.609375,27.638705,0.245760
88021.242188,27.615938,0.633577
84919.687500,27.593309,0.482088
79470.023438,27.570818,0.138762
89652.601562,27.548462,0.429860
89957.351562,27.526241,0.193635
89957.351562,27.504152,0.000000
91240.476562,27.482195,0.000000
84906.953125,27.460368,0.423490
84906.953125,27.438670,0.000000
83685.070312,27.417098,0.640625
89652.601562,27.395653,0.295048
89652.601562,27.374333,0.000000
84919.687500,27.353137,0.506388
85152.453125,27.332062,0.229077
88021.242188,27.311108,0.125050
80199.265625,27.290275,0.047351
77108.265625,27.269559,0.352532
85152.453125,27.248962,0.310877
85152.453125,27.228480,0.000000
85152.453125,27.208113,0.289298
86387.960938,27.187860,0.204842
86523.820312,27.167721,0.194709
87031.664062,27.147692,0.000000
89652.601562,27.127775,0.270669
87031.664062,27.107966,0.380547
86523.820312,27.088267,0.829167
86523.820312,27.068674,0.000000
93992.875000,27.049188,0.347076
89957.351562,27.029808,0.095565
91240.476562,27.010531,0.000000
86523.820312,26.991358,0.451178
87031.664062,26.972288,0.454743
86523.820312,26.953318,0.279996
90949.906250,26.934450,0.334460
93200.414062,26.915681,0.326381
94534.593750,26.897010,0.000000
83685.070312,26.878437,0.147013
93200.414062,26.859961,0.000000
93200.414062,26.841581,0.000000
93992.875000,26.823295,0.257668
86523.820312,26.805104,0.327544
84906.953125,26.787007,0.585449
87771.382812,26.769001,0.273880
84906.953125,26.751088,0.342989
87031.664062,26.733265,0.000000
87031.664062,26.715532,0.285978
87771.382812,26.697888,0.277481
86523.820312,26.680333,0.354504
89652.601562,26.662865,0.345077
89652.601562,26.645484,0.000000
89652.601562,26.628189,0.000000
89652.601562,26.610979,0.000000
89652.601562,26.593855,0.000000
89652.601562,26.576813,0.000000
92668.398438,26.559855,0.308124
94534.593750,26.542980,0.523598
88288.445312,26.526186,0.095063
89957.351562,26.509473,0.416261
89957.351562,26.492840,0.273842
83685.070312,26.476287,0.413225
93200.414062,26.459813,0.000000
73195.351562,26.443418,0.131253
94534.593750,26.427099,0.281506
89957.351562,26.410858,0.451439
83685.070312,26.394693,0.306936
88288.445312,26.378604,0.000000
84906.953125,26.362590,0.277507
88288.445312,26.346651,0.000000
89652.601562,26.330785,0.260125
89652.601562,26.314993,0.259914
87031.664062,26.299273,0.210719
93200.414062,26.283625,0.154476
93200.414062,26.268049,0.259286
90949.906250,26.252543,0.177301
83685.070312,26.237108,0.356535
83685.070312,26.221743,0.279288
89652.601562,26.206447,0.000000
92668.398438,26.191219,0.000000
93200.414062,26.176060,0.000000
89957.351562,26.160968,0.094738
89957.351562,26.145943,0.000000
83685.070312,26.130985,0.237626
93200.414062,26.116093,0.000000
84025.703125,26.101266,0.208969
79122.109375,26.086504,0.390897
80812.468750,26.071806,0.291776
70323.781250,26.057173,0.134053
79658.929688,26.042603,0.000000
81045.851562,26.028096,0.625319
77685.335938,26.013651,0.274966
81045.851562,25.999269,0.000000
77685.335938,25.984948,0.378833
79386.695312,25.970688,0.000000
77685.335938,25.956489,0.519387
77685.335938,25.942350,0.286557
83096.226562,25.928271,0.323336
83096.226562,25.914250,0.274788
83096.226562,25.900289,0.000000
89309.765625,25.886386,0.000000
92062.007812,25.872541,0.000000
92872.218750,25.858754,0.000000
94266.203125,25.845024,0.000000
90665.671875,25.831350,0.248300
95707.593750,25.817733,0.591606
92872.218750,25.804171,0.333461
89309.765625,25.790666,0.251434
90665.671875,25.777215,0.000000
93442.085938,25.763818,0.000000
83096.226562,25.750476,0.350855
89309.765625,25.737188,0.089548
83096.226562,25.723954,0.089437
92062.007812,25.710772,0.000000
95707.593750,25.697643,0.000000
83096.226562,25.684567,0.244400
86445.523438,25.671542,0.354681
89107.828125,25.658569,0.000000
89107.828125,25.645648,0.000000
89107.828125,25.632777,0.590241
86445.523438,25.619957,0.217013
83096.226562,25.607187,0.270549
86445.523438,25.594467,0.599504
84370.523438,25.581796,0.196891
85680.375000,25.569175,0.607669
87755.718750,25.556602,0.589311
83096.226562,25.544078,0.434286
92062.007812,25.531602,0.000000
92872.218750,25.519174,0.000000
94266.203125,25.506794,0.000000
88590.281250,25.494460,0.382787
86481.945312,25.482173,0.259329
88590.281250,25.469933,0.368392
73651.156250,25.457740,0.136752
79756.625000,25.445592,0.296391
79756.625000,25.433489,0.542972
79015.078125,25.421432,0.296047
95707.593750,25.409420,0.565468
92872.218750,25.397453,0.572413
92872.218750,25.385530,0.000000
90665.671875,25.373651,0.411347
89309.765625,25.361817,0.586030
86977.367188,25.350025,0.078160
86977.367188,25.338277,0.000000
83096.226562,25.326572,0.480009
83096.226562,25.314910,0.360475
92872.218750,25.303290,0.000000
86445.523438,25.291712,0.165232
92062.007812,25.280176,0.725899
92062.007812,25.268682,0.000000
89309.765625,25.257229,0.336486
92872.218750,25.245817,0.000000
92872.218750,25.234446,0.000000
95707.593750,25.223115,0.000000
83096.226562,25.211825,0.218878
89309.765625,25.200575,0.000000
89107.828125,25.189364,0.231405
89309.765625,25.178194,0.285273
89309.765625,25.167062,0.000000
89309.765625,25.155970,0.335010
92062.007812,25.144916,0.334848
83096.226562,25.133901,0.250223
81683.320312,25.122924,0.028049
89309.765625,25.111986,0.596923
89309.765625,25.101085,0.582776
92872.218750,25.090222,0.000000
92062.007812,25.079396,0.523522
92062.007812,25.068607,0.000000
90665.671875,25.057856,0.453248
89309.765625,25.047141,0.582097
86445.523438,25.036462,0.318689
89309.765625,25.025820,0.463559
92872.218750,25.015214,0.000000
92872.218750,25.004644,0.723333
89309.765625,24.994109,0.240576
